us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
MT,Sanders,12/31/2019,365,330,35,0,0,0,0,94,50,25,0,0,0,0,346,19
MT,Sheridan,12/31/2019,104,103,1,0,0,0,0,51,27,12,0,0,0,0,104,0
MT,Silver Bow,12/31/2019,363,319,44,0,0,0,0,91,55,20,0,0,0,0,191,172
MT,Yellowstone,12/31/2019,362,357,4,0,1,0,0,157,34,21,0,0,0,77,285,0
NE,Cass,12/31/2019,348,348,0,0,0,0,0,46,26,13,0,0,0,0,0,348
NE,Douglas,12/31/2019,365,312,53,0,0,0,0,86,56,38,0,0,214,14,128,9
NE,Hall,12/31/2019,97,92,5,0,0,0,0,60,38,19,0,0,0,0,97,0
NE,Knox,12/31/2019,355,342,13,0,0,0,0,80,46,35,0,0,355,0,0,0
NE,Lancaster,12/31/2019,360,338,22,0,0,0,0,66,46,31,0,0,229,76,55,0
NE,Sarpy,12/31/2019,350,298,52,0,0,0,0,80,55,29,0,0,0,0,350,0
NE,Scotts Bluff,12/31/2019,113,110,3,0,0,0,0,70,34,19,0,0,0,0,113,0
NE,Thomas,12/31/2019,109,106,3,0,0,0,0,57,26,12,0,0,0,0,109,0
NE,Washington,12/31/2019,116,107,9,0,0,0,0,75,48,25,0,0,0,0,116,0
NV,Carson City,12/31/2019,365,308,57,0,0,0,0,97,58,41,0,0,300,0,65,0
NV,Churchill,12/31/2019,353,323,30,0,0,0,0,80,50,41,0,0,353,0,0,0
NV,Clark,12/31/2019,365,154,206,5,0,0,0,122,87,54,1,20,252,0,84,8
NV,Douglas,12/31/2019,356,346,10,0,0,0,0,62,40,13,0,0,0,0,356,0
NV,Elko,12/31/2019,365,363,2,0,0,0,0,61,27,14,0,0,0,0,12,353
NV,Lyon,12/31/2019,356,344,12,0,0,0,0,71,47,38,0,0,346,0,0,10
NV,Nye,12/31/2019,365,352,12,1,0,0,0,146,31,15,0,0,0,0,0,365
NV,Washoe,12/31/2019,365,244,121,0,0,0,0,97,64,46,0,4,294,0,62,5
NV,White Pine,12/31/2019,362,294,67,1,0,0,0,101,61,44,0,0,361,0,1,0
NH,Belknap,12/31/2019,316,308,8,0,0,0,0,74,44,31,0,0,181,0,135,0
NH,Cheshire,12/31/2019,365,348,17,0,0,0,0,79,45,34,0,0,303,0,62,0
NH,Coos,12/31/2019,324,314,10,0,0,0,0,64,47,40,0,0,304,0,20,0
NH,Grafton,12/31/2019,365,352,13,0,0,0,0,60,44,33,0,0,311,0,54,0
NH,Hillsborough,12/31/2019,365,353,12,0,0,0,0,80,46,37,0,0,356,0,9,0
NH,Merrimack,12/31/2019,365,360,5,0,0,0,0,72,43,27,0,0,209,156,0,0
NH,Rockingham,12/31/2019,365,343,21,1,0,0,0,112,47,37,0,0,316,0,49,0
NJ,Atlantic,12/31/2019,365,328,36,1,0,0,0,105,51,37,0,0,262,0,103,0
NJ,Bergen,12/31/2019,365,228,132,5,0,0,0,150,71,44,0,58,96,0,211,0
NJ,Camden,12/31/2019,365,240,120,5,0,0,0,126,67,44,0,19,202,0,144,0
NJ,Cumberland,12/31/2019,361,297,61,3,0,0,0,105,58,40,0,2,268,0,91,0
NJ,Essex,12/31/2019,365,265,100,0,0,0,0,100,62,41,0,85,160,0,120,0
NJ,Gloucester,12/31/2019,280,242,37,1,0,0,0,133,54,37,0,0,226,0,54,0
NJ,Hudson,12/31/2019,365,268,97,0,0,0,0,92,61,41,0,105,136,0,124,0
NJ,Hunterdon,12/31/2019,362,295,66,1,0,0,0,108,58,39,0,0,271,0,91,0
NJ,Mercer,12/31/2019,365,280,83,2,0,0,0,136,61,41,0,0,266,0,99,0
NJ,Middlesex,12/31/2019,362,285,74,3,0,0,0,115,61,40,0,20,247,0,95,0
NJ,Monmouth,12/31/2019,240,217,23,0,0,0,0,100,50,37,0,0,240,0,0,0
NJ,Morris,12/31/2019,364,336,28,0,0,0,0,87,50,36,0,11,335,0,18,0
NJ,Ocean,12/31/2019,349,291,56,2,0,0,0,150,58,38,0,0,218,0,131,0
NJ,Passaic,12/31/2019,277,242,34,1,0,0,0,122,54,39,0,0,224,0,53,0
NJ,Union,12/31/2019,365,258,107,0,0,0,0,100,59,42,0,109,0,0,256,0
NJ,Warren,12/31/2019,364,320,43,1,0,0,0,103,52,35,0,47,197,0,120,0
NM,Bernalillo,12/31/2019,365,164,197,4,0,0,0,108,77,51,0,1,248,0,67,49
NM,Catron,12/31/2019,111,111,0,0,0,0,0,32,18,9,0,0,0,0,111,0
NM,Chaves,12/31/2019,118,117,1,0,0,0,0,52,32,16,0,0,0,0,118,0
NM,Dona Ana,12/31/2019,365,170,171,17,3,2,2,630,87,51,0,8,263,0,23,71
NM,Eddy,12/31/2019,365,212,134,17,2,0,0,174,90,47,0,1,363,0,1,0
NM,Lea,12/31/2019,365,252,109,4,0,0,0,140,71,45,0,4,309,0,52,0
NM,Lincoln,12/31/2019,107,107,0,0,0,0,0,31,21,10,0,0,0,0,107,0
NM,Los Alamos,12/31/2019,117,117,0,0,0,0,0,32,15,9,0,0,0,0,117,0
NM,Luna,12/31/2019,361,349,10,1,0,0,1,617,29,12,0,0,0,0,0,361
NM,Rio Arriba,12/31/2019,358,315,43,0,0,0,0,90,54,43,0,0,354,0,4,0
NM,San Juan,12/31/2019,365,208,157,0,0,0,0,97,90,49,0,3,362,0,0,0
NM,Sandoval,12/31/2019,363,276,87,0,0,0,0,97,61,44,0,0,356,0,5,2
NM,Santa Fe,12/31/2019,362,274,87,1,0,0,0,101,67,44,0,0,352,0,10,0
NM,Socorro,12/31/2019,92,92,0,0,0,0,0,31,19,10,0,0,0,0,92,0
NM,Taos,12/31/2019,358,334,24,0,0,0,0,70,42,15,0,0,0,0,358,0
NM,Valencia,12/31/2019,357,270,87,0,0,0,0,93,67,44,0,0,357,0,0,0
NY,Albany,12/31/2019,365,322,43,0,0,0,0,92,53,37,0,0,242,0,123,0
NY,Bronx,12/31/2019,365,280,82,3,0,0,0,115,63,40,0,66,164,0,135,0
NY,Chautauqua,12/31/2019,365,337,27,1,0,0,0,105,49,37,0,0,320,22,23,0
NY,Dutchess,12/31/2019,365,353,12,0,0,0,0,90,45,33,0,0,331,34,0,0
NY,Erie,12/31/2019,365,310,55,0,0,0,0,93,54,38,0,27,221,0,117,0
NY,Essex,12/31/2019,365,332,33,0,0,0,0,80,50,42,0,0,362,1,2,0
NY,Franklin,12/31/2019,356,356,0,0,0,0,0,1,0,0,0,0,0,356,0,0
NY,Hamilton,12/31/2019,360,358,2,0,0,0,0,54,44,34,0,0,323,37,0,0
NY,Herkimer,12/31/2019,222,222,0,0,0,0,0,45,36,27,0,0,185,37,0,0
NY,Jefferson,12/31/2019,205,198,7,0,0,0,0,64,46,35,0,0,205,0,0,0
NY,Kings,12/31/2019,365,335,30,0,0,0,0,75,46,27,0,0,0,0,365,0
NY,Monroe,12/31/2019,365,321,44,0,0,0,0,90,52,36,0,3,235,0,127,0
NY,Nassau,12/31/2019,363,344,19,0,0,0,0,68,42,22,0,0,0,14,349,0
NY,New York,12/31/2019,365,293,70,2,0,0,0,136,58,39,0,0,184,0,181,0
NY,Niagara,12/31/2019,352,339,13,0,0,0,0,80,44,35,0,0,352,0,0,0
NY,Oneida,12/31/2019,355,345,10,0,0,0,0,60,35,18,0,0,0,0,355,0
NY,Onondaga,12/31/2019,365,337,28,0,0,0,0,77,49,37,0,0,281,0,84,0
NY,Orange,12/31/2019,365,343,22,0,0,0,0,74,47,36,0,0,275,0,90,0
NY,Oswego,12/31/2019,321,316,5,0,0,0,0,67,45,34,0,0,321,0,0,0
NY,Putnam,12/31/2019,364,348,15,1,0,0,0,101,46,34,0,0,329,35,0,0
NY,Queens,12/31/2019,365,292,69,4,0,0,0,119,58,40,0,85,189,0,91,0
NY,Richmond,12/31/2019,365,314,51,0,0,0,0,97,55,37,0,0,224,0,141,0
NY,Rockland,12/31/2019,365,335,29,1,0,0,0,112,49,36,0,0,296,0,69,0
NY,Saratoga,12/31/2019,331,328,3,0,0,0,0,58,44,33,0,0,331,0,0,0
NY,Seneca,12/31/2019,360,360,0,0,0,0,0,6,1,0,0,0,0,360,0,0
NY,St. Lawrence,12/31/2019,365,279,76,10,0,0,0,105,80,17,0,0,0,365,0,0
NY,Steuben,12/31/2019,365,349,16,0,0,0,0,65,47,35,0,0,292,0,73,0
NY,Suffolk,12/31/2019,365,300,56,9,0,0,0,150,61,40,0,0,295,1,69,0
NY,Tompkins,12/31/2019,365,358,7,0,0,0,0,61,45,34,0,0,353,12,0,0
NY,Wayne,12/31/2019,268,253,15,0,0,0,0,90,47,35,0,0,268,0,0,0
NY,Westchester,12/31/2019,365,330,34,1,0,0,0,105,50,36,0,0,292,0,73,0
NC,Alexander,12/31/2019,305,274,31,0,0,0,0,80,51,39,0,0,245,0,0,60
NC,Avery,12/31/2019,363,335,28,0,0,0,0,77,49,40,0,0,361,0,2,0
NC,Beaufort,12/31/2019,352,352,0,0,0,0,0,39,6,0,0,0,0,352,0,0
NC,Brunswick,12/31/2019,351,325,24,2,0,0,0,119,46,0,0,0,0,351,0,0
NC,Buncombe,12/31/2019,365,328,37,0,0,0,0,84,51,38,0,0,197,7,161,0
NC,Caldwell,12/31/2019,304,275,29,0,0,0,0,74,50,39,0,0,243,61,0,0
NC,Carteret,12/31/2019,259,239,20,0,0,0,0,80,50,37,0,0,259,0,0,0
NC,Caswell,12/31/2019,245,236,9,0,0,0,0,64,47,39,0,0,245,0,0,0
NC,Catawba,12/31/2019,361,298,63,0,0,0,0,71,54,33,0,0,0,0,361,0
NC,Cumberland,12/31/2019,363,282,81,0,0,0,0,84,58,41,0,0,206,0,153,4
NC,Davidson,12/31/2019,350,272,78,0,0,0,0,91,56,35,0,0,0,0,350,0
NC,Durham,12/31/2019,364,293,71,0,0,0,0,87,56,42,0,0,203,0,161,0
NC,Edgecombe,12/31/2019,363,325,38,0,0,0,0,71,51,36,0,0,200,0,163,0
NC,Forsyth,12/31/2019,365,236,129,0,0,0,0,97,64,45,0,12,180,0,173,0
NC,Graham,12/31/2019,245,191,54,0,0,0,0,97,61,44,0,0,245,0,0,0
NC,Granville,12/31/2019,240,195,45,0,0,0,0,87,64,44,0,0,240,0,0,0
NC,Guilford,12/31/2019,365,293,72,0,0,0,0,90,61,42,0,0,222,0,117,26
NC,Haywood,12/31/2019,364,296,66,2,0,0,0,108,61,43,0,0,244,102,18,0
NC,Hyde,12/31/2019,103,101,2,0,0,0,0,59,32,18,0,0,0,0,103,0
NC,Jackson,12/31/2019,103,100,3,0,0,0,0,62,45,26,0,0,0,0,103,0
NC,Johnston,12/31/2019,363,294,69,0,0,0,0,87,55,40,0,0,166,0,197,0
NC,Lenoir,12/31/2019,237,205,32,0,0,0,0,87,54,42,0,0,237,0,0,0
NC,Lincoln,12/31/2019,243,178,65,0,0,0,0,97,64,44,0,0,243,0,0,0
NC,Macon,12/31/2019,358,343,15,0,0,0,0,87,46,33,0,0,358,0,0,0
NC,Martin,12/31/2019,356,322,34,0,0,0,0,74,50,36,0,0,237,61,0,58
NC,Mecklenburg,12/31/2019,365,234,121,10,0,0,0,136,71,45,0,2,217,0,146,0
NC,Mitchell,12/31/2019,333,325,8,0,0,0,0,59,40,22,0,0,0,0,333,0
NC,Montgomery,12/31/2019,365,308,57,0,0,0,0,71,53,39,0,0,248,0,117,0
NC,New Hanover,12/31/2019,348,319,29,0,0,0,0,80,50,34,0,0,222,0,126,0
NC,Northampton,12/31/2019,153,138,15,0,0,0,0,71,49,32,0,11,0,0,142,0
NC,Person,12/31/2019,362,314,48,0,0,0,0,92,51,39,0,0,240,122,0,0
NC,Pitt,12/31/2019,352,308,44,0,0,0,0,87,52,38,0,0,208,0,144,0
NC,Rockingham,12/31/2019,245,207,38,0,0,0,0,84,58,44,0,0,245,0,0,0
NC,Rowan,12/31/2019,365,289,76,0,0,0,0,100,64,43,0,0,325,0,40,0
NC,Swain,12/31/2019,362,323,39,0,0,0,0,90,51,37,0,0,182,0,180,0
NC,Union,12/31/2019,235,175,57,3,0,0,0,105,64,45,0,0,235,0,0,0
NC,Wake,12/31/2019,365,245,120,0,0,0,0,93,61,46,1,1,175,0,188,0
NC,Yancey,12/31/2019,244,191,53,0,0,0,0,87,64,45,0,0,244,0,0,0
ND,Billings,12/31/2019,365,354,11,0,0,0,0,84,45,33,0,0,327,0,38,0
ND,Burke,12/31/2019,365,354,11,0,0,0,0,67,45,32,0,1,324,3,36,1
ND,Burleigh,12/31/2019,365,331,34,0,0,0,0,90,49,31,0,10,212,0,135,8
ND,Cass,12/31/2019,363,327,34,1,1,0,0,156,50,33,0,9,264,0,88,2
ND,Dunn,12/31/2019,365,348,17,0,0,0,0,87,46,34,0,0,339,0,26,0
ND,McKenzie,12/31/2019,365,353,12,0,0,0,0,77,46,34,0,1,338,0,25,1
ND,Mercer,12/31/2019,365,341,24,0,0,0,0,71,48,35,0,0,270,6,89,0
ND,Oliver,12/31/2019,365,339,26,0,0,0,0,84,48,34,0,0,342,0,23,0
ND,Ward,12/31/2019,364,347,17,0,0,0,0,87,44,29,0,7,262,0,91,4
ND,Williams,12/31/2019,365,309,53,3,0,0,0,128,56,34,0,0,253,56,55,1
OH,Adams,12/31/2019,365,361,4,0,0,0,0,61,36,20,0,0,0,41,324,0
OH,Allen,12/31/2019,364,303,61,0,0,0,0,97,56,39,0,0,214,32,118,0
OH,Ashtabula,12/31/2019,358,334,23,1,0,0,0,112,47,34,0,0,245,113,0,0
OH,Athens,12/31/2019,120,116,4,0,0,0,0,56,43,25,0,0,0,0,120,0
OH,Belmont,12/31/2019,365,349,16,0,0,0,0,66,38,15,14,251,0,1,90,9
OH,Butler,12/31/2019,365,247,105,13,0,0,0,147,78,44,0,0,275,27,58,5
OH,Clark,12/31/2019,365,220,143,2,0,0,0,105,64,45,0,0,157,3,205,0
OH,Clermont,12/31/2019,358,287,67,4,0,0,0,140,58,40,0,0,213,0,145,0
OH,Clinton,12/31/2019,244,203,41,0,0,0,0,100,58,43,0,0,244,0,0,0
OH,Columbiana,12/31/2019,350,350,0,0,0,0,0,26,11,1,0,0,0,288,0,62
OH,Cuyahoga,12/31/2019,365,188,173,4,0,0,0,108,70,50,0,3,133,2,214,13
OH,Delaware,12/31/2019,241,214,27,0,0,0,0,84,51,41,0,0,241,0,0,0
OH,Fayette,12/31/2019,355,332,23,0,0,0,0,74,48,38,0,0,355,0,0,0
OH,Franklin,12/31/2019,365,244,120,1,0,0,0,101,65,46,0,5,174,0,185,1
OH,Gallia,12/31/2019,365,337,26,2,0,0,0,117,46,6,0,0,0,365,0,0
OH,Geauga,12/31/2019,230,189,39,2,0,0,0,119,61,42,0,0,230,0,0,0
OH,Greene,12/31/2019,243,213,30,0,0,0,0,90,54,41,0,0,243,0,0,0
OH,Hamilton,12/31/2019,365,162,197,6,0,0,0,119,77,52,0,7,152,0,206,0
OH,Harrison,12/31/2019,293,290,3,0,0,0,0,59,30,2,236,0,0,0,55,2
OH,Jefferson,12/31/2019,365,232,131,2,0,0,0,123,63,45,0,0,119,7,239,0
OH,Knox,12/31/2019,245,218,27,0,0,0,0,93,51,41,0,0,245,0,0,0
OH,Lake,12/31/2019,365,317,43,5,0,0,0,115,54,37,0,0,231,1,133,0
OH,Lawrence,12/31/2019,365,328,37,0,0,0,0,77,51,39,0,0,197,0,168,0
OH,Licking,12/31/2019,245,223,22,0,0,0,0,80,50,41,0,0,245,0,0,0
OH,Lorain,12/31/2019,362,313,49,0,0,0,0,72,52,38,0,0,204,0,158,0
OH,Lucas,12/31/2019,365,293,71,1,0,0,0,143,61,40,0,0,200,15,150,0
OH,Madison,12/31/2019,245,209,36,0,0,0,0,93,54,42,0,0,245,0,0,0
OH,Mahoning,12/31/2019,365,308,57,0,0,0,0,84,54,39,0,0,177,5,183,0
OH,Medina,12/31/2019,353,304,49,0,0,0,0,78,53,38,0,0,163,0,190,0
OH,Miami,12/31/2019,241,226,15,0,0,0,0,77,49,40,0,0,241,0,0,0
OH,Montgomery,12/31/2019,365,229,136,0,0,0,0,94,64,45,0,0,168,0,195,2
OH,Morgan,12/31/2019,351,351,0,0,0,0,0,29,10,1,0,0,0,351,0,0
OH,Noble,12/31/2019,361,336,25,0,0,0,0,87,49,37,0,0,341,0,20,0
OH,Portage,12/31/2019,270,252,18,0,0,0,0,87,49,37,0,0,214,0,56,0
OH,Preble,12/31/2019,364,266,98,0,0,0,0,93,60,43,0,0,219,0,145,0
OH,Scioto,12/31/2019,365,356,9,0,0,0,0,78,37,14,0,0,0,52,103,210
OH,Stark,12/31/2019,365,226,139,0,0,0,0,100,67,46,0,0,164,0,201,0
OH,Summit,12/31/2019,365,279,83,3,0,0,0,115,61,42,0,0,170,2,193,0
OH,Trumbull,12/31/2019,362,295,67,0,0,0,0,100,58,40,0,0,208,0,154,0
OH,Warren,12/31/2019,360,284,73,3,0,0,0,122,63,43,0,0,199,0,161,0
OH,Washington,12/31/2019,245,219,26,0,0,0,0,87,51,41,0,0,245,0,0,0
OH,Wood,12/31/2019,244,225,19,0,0,0,0,87,49,38,0,0,244,0,0,0
OK,Adair,12/31/2019,365,338,27,0,0,0,0,86,49,37,1,0,262,0,98,4
OK,Canadian,12/31/2019,355,306,48,1,0,0,0,105,54,37,0,0,355,0,0,0
OK,Carter,12/31/2019,365,285,80,0,0,0,0,97,58,43,0,0,218,0,147,0
OK,Choctaw,12/31/2019,252,238,14,0,0,0,0,90,47,37,0,0,252,0,0,0
OK,Cleveland,12/31/2019,365,231,134,0,0,0,0,90,64,45,0,0,192,0,173,0
OK,Comanche,12/31/2019,365,285,80,0,0,0,0,97,62,43,0,0,223,0,142,0
OK,Creek,12/31/2019,356,331,24,1,0,0,0,101,48,36,0,0,356,0,0,0
OK,Custer,12/31/2019,236,235,1,0,0,0,0,58,26,14,0,0,0,0,0,236
OK,Dewey,12/31/2019,365,293,72,0,0,0,0,93,58,42,0,0,240,0,125,0
OK,Garfield,12/31/2019,345,339,6,0,0,0,0,74,13,0,0,0,0,345,0,0
OK,Grant,12/31/2019,27,27,0,0,0,0,0,32,31,16,0,0,0,0,27,0
OK,Johnston,12/31/2019,141,128,13,0,0,0,0,67,50,40,0,0,141,0,0,0
OK,Kay,12/31/2019,365,292,72,1,0,0,0,106,57,40,0,0,139,4,222,0
OK,Le Flore,12/31/2019,38,35,3,0,0,0,0,79,48,28,0,0,0,0,34,4
OK,Mayes,12/31/2019,365,351,14,0,0,0,0,100,46,32,0,0,296,69,0,0
OK,Muskogee,12/31/2019,286,269,15,1,1,0,0,169,35,5,0,0,0,152,0,134
OK,Nowata,12/31/2019,365,287,77,1,0,0,0,118,56,41,0,0,229,0,136,0
OK,Oklahoma,12/31/2019,365,227,137,1,0,0,0,119,70,46,0,5,204,0,155,1
OK,Osage,12/31/2019,354,311,43,0,0,0,0,90,51,38,0,0,354,0,0,0
OK,Ottawa,12/31/2019,363,289,73,1,0,0,0,104,57,38,0,0,80,0,251,32
OK,Pittsburg,12/31/2019,365,272,91,2,0,0,0,105,59,43,0,0,238,0,127,0
OK,Sequoyah,12/31/2019,361,325,36,0,0,0,0,67,50,36,0,18,201,0,142,0
OK,Tulsa,12/31/2019,365,256,108,1,0,0,0,105,65,44,0,3,225,0,137,0
OR,Baker,12/31/2019,360,328,32,0,0,0,0,64,49,23,0,0,0,0,360,0
OR,Benton,12/31/2019,365,332,33,0,0,0,0,85,49,17,0,0,0,0,365,0
OR,Clackamas,12/31/2019,225,217,7,1,0,0,0,101,44,30,0,0,143,0,82,0
OR,Columbia,12/31/2019,363,355,8,0,0,0,0,84,38,24,0,0,141,0,222,0
OR,Coos,12/31/2019,107,106,1,0,0,0,0,58,35,19,0,0,0,0,107,0
OR,Crook,12/31/2019,365,296,68,1,0,0,0,103,59,23,0,0,0,0,365,0
OR,Deschutes,12/31/2019,365,341,19,4,1,0,0,153,43,20,0,0,0,0,365,0
OR,Douglas,12/31/2019,347,288,59,0,0,0,0,80,59,24,0,0,0,0,347,0
OR,Grant,12/31/2019,349,255,93,1,0,0,0,103,60,30,0,0,0,0,349,0
OR,Harney,12/31/2019,364,264,95,5,0,0,0,131,66,33,0,0,0,0,363,1
OR,Jackson,12/31/2019,365,295,63,3,4,0,0,180,61,36,0,0,141,0,224,0
OR,Jefferson,12/31/2019,365,291,72,2,0,0,0,122,61,22,0,0,0,0,365,0
OR,Josephine,12/31/2019,365,283,77,3,2,0,0,169,64,26,0,0,0,0,365,0
OR,Klamath,12/31/2019,365,261,98,6,0,0,0,126,75,29,0,0,0,0,361,4
OR,Lake,12/31/2019,363,311,51,1,0,0,0,106,56,19,0,0,0,0,363,0
OR,Lane,12/31/2019,365,254,103,8,0,0,0,117,75,38,0,0,107,0,248,10
OR,Linn,12/31/2019,365,280,83,2,0,0,0,104,62,28,0,0,0,0,365,0
OR,Marion,12/31/2019,356,302,54,0,0,0,0,92,59,32,0,0,138,0,218,0
OR,Multnomah,12/31/2019,365,321,44,0,0,0,0,89,52,34,0,11,228,0,126,0
OR,Umatilla,12/31/2019,365,296,68,1,0,0,0,104,58,37,0,0,150,0,215,0
OR,Union,12/31/2019,365,344,21,0,0,0,0,86,43,20,0,0,0,0,362,3
OR,Wallowa,12/31/2019,363,333,29,1,0,0,0,103,48,22,0,0,0,0,363,0
OR,Wasco,12/31/2019,350,298,52,0,0,0,0,88,57,23,0,0,0,0,350,0
OR,Washington,12/31/2019,365,310,54,1,0,0,0,102,57,32,0,13,165,0,186,1
PA,Adams,12/31/2019,365,288,77,0,0,0,0,85,59,42,0,0,266,0,99,0
PA,Allegheny,12/31/2019,365,138,212,11,4,0,0,161,81,55,0,0,98,24,243,0
PA,Armstrong,12/31/2019,365,323,42,0,0,0,0,71,51,37,0,0,246,0,119,0
PA,Beaver,12/31/2019,365,248,116,1,0,0,0,132,64,45,0,0,231,0,134,0
PA,Berks,12/31/2019,365,279,80,5,1,0,0,165,63,42,0,0,242,0,123,0
PA,Blair,12/31/2019,354,281,73,0,0,0,0,92,60,41,0,0,211,2,141,0
PA,Bradford,12/31/2019,352,314,38,0,0,0,0,75,52,36,0,0,242,0,110,0
PA,Bucks,12/31/2019,357,318,36,3,0,0,0,136,54,35,0,0,357,0,0,0
PA,Cambria,12/31/2019,365,296,69,0,0,0,0,88,57,39,2,4,189,0,170,0
PA,Centre,12/31/2019,365,267,98,0,0,0,0,99,62,44,0,0,203,0,162,0
PA,Chester,12/31/2019,364,266,96,2,0,0,0,115,64,43,0,0,257,0,107,0
PA,Clearfield,12/31/2019,359,357,2,0,0,0,0,61,44,33,0,0,359,0,0,0
PA,Cumberland,12/31/2019,365,268,92,5,0,0,0,150,64,38,0,0,0,0,365,0
PA,Dauphin,12/31/2019,365,286,75,3,1,0,0,158,64,41,0,0,237,0,127,1
PA,Delaware,12/31/2019,365,240,118,7,0,0,0,133,71,44,0,6,208,0,151,0
PA,Elk,12/31/2019,357,345,12,0,0,0,0,80,46,35,0,0,357,0,0,0
PA,Erie,12/31/2019,364,322,42,0,0,0,0,93,51,36,2,7,245,0,110,0
PA,Fayette,12/31/2019,360,313,47,0,0,0,0,72,54,39,0,0,271,0,89,0
PA,Franklin,12/31/2019,341,324,17,0,0,0,0,80,48,36,0,0,341,0,0,0
PA,Greene,12/31/2019,349,329,20,0,0,0,0,71,48,35,0,0,257,0,92,0
PA,Indiana,12/31/2019,364,337,27,0,0,0,0,93,49,38,0,0,348,16,0,0
PA,Lackawanna,12/31/2019,365,333,32,0,0,0,0,80,49,37,0,22,290,0,53,0
PA,Lancaster,12/31/2019,365,238,117,9,1,0,0,157,72,45,0,0,198,0,167,0
PA,Lawrence,12/31/2019,361,356,5,0,0,0,0,74,43,31,0,0,361,0,0,0
PA,Lebanon,12/31/2019,360,278,78,4,0,0,0,142,62,42,0,0,219,0,141,0
PA,Lehigh,12/31/2019,360,293,64,3,0,0,0,119,61,38,0,0,247,0,111,2
PA,Luzerne,12/31/2019,361,350,11,0,0,0,0,77,45,34,0,0,351,1,0,9
PA,Lycoming,12/31/2019,361,340,21,0,0,0,0,74,46,35,0,0,299,0,62,0
PA,Mercer,12/31/2019,365,290,75,0,0,0,0,95,57,41,0,0,259,0,106,0
PA,Monroe,12/31/2019,349,340,9,0,0,0,0,80,45,34,0,0,349,0,0,0
PA,Montgomery,12/31/2019,362,302,59,1,0,0,0,129,58,35,0,0,238,0,124,0
PA,Northampton,12/31/2019,363,286,74,3,0,0,0,114,62,40,0,2,242,0,119,0
PA,Philadelphia,12/31/2019,365,244,115,6,0,0,0,140,71,44,0,30,206,0,129,0
PA,Somerset,12/31/2019,359,340,19,0,0,0,0,80,48,36,0,0,359,0,0,0
PA,Susquehanna,12/31/2019,352,328,24,0,0,0,0,76,46,24,0,0,0,0,352,0
PA,Tioga,12/31/2019,361,342,19,0,0,0,0,74,47,36,0,3,288,0,70,0
